Source,Target,Weight,Type
S0008,S0221,1,Undirected
S0008,S0222,2,Undirected
S0008,S0223,1,Undirected
S0008,S0224,1,Undirected
S0008,S0225,1,Undirected
S0008,S0226,2,Undirected
S0008,S0228,1,Undirected
S0008,S0230,2,Undirected
S0008,S0231,5,Undirected
S0008,S0232,3,Undirected
S0008,S0233,1,Undirected
S0008,S0234,1,Undirected
S0008,S0235,4,Undirected
S0008,S0236,2,Undirected
S0008,S0237,5,Undirected
S0008,S0239,2,Undirected
S0008,S0240,2,Undirected
S0008,S0241,2,Undirected
S0008,S0243,2,Undirected
S0008,S0244,2,Undirected
S0008,S0245,2,Undirected
S0008,S0246,3,Undirected
S0009,S0013,1,Undirected
S0009,S0014,2,Undirected
S0009,S0020,1,Undirected
S0009,S0021,2,Undirected
S0009,S0029,1,Undirected
S0009,S0033,1,Undirected
S0009,S0034,1,Undirected
S0009,S0041,2,Undirected
S0009,S0048,1,Undirected
S0009,S0049,1,Undirected
S0009,S0051,1,Undirected
S0009,S0053,1,Undirected
S0009,S0056,1,Undirected
S0009,S0058,1,Undirected
S0009,S0061,1,Undirected
S0009,S0062,1,Undirected
S0009,S0063,1,Undirected
S0009,S0067,2,Undirected
S0009,S0068,1,Undirected
S0009,S0070,1,Undirected
S0009,S0071,1,Undirected
S0009,S0072,1,Undirected
S0009,S0074,1,Undirected
S0009,S0075,2,Undirected
S0009,S0077,1,Undirected
S0009,S0080,1,Undirected
S0009,S0081,1,Undirected
S0009,S0083,2,Undirected
S0009,S0088,1,Undirected
S0009,S0090,1,Undirected
S0009,S0093,1,Undirected
S0009,S0095,1,Undirected
S0009,S0097,1,Undirected
S0009,S0099,1,Undirected
S0009,S0105,3,Undirected
S0009,S0106,1,Undirected
S0009,S0107,1,Undirected
S0009,S0109,1,Undirected
S0009,S0110,2,Undirected
S0009,S0112,1,Undirected
S0009,S0113,1,Undirected
S0009,S0117,1,Undirected
S0009,S0120,1,Undirected
S0009,S0124,1,Undirected
S0009,S0130,1,Undirected
S0009,S0132,1,Undirected
S0009,S0135,1,Undirected
S0009,S0136,2,Undirected
S0009,S0137,2,Undirected
S0009,S0138,1,Undirected
S0009,S0144,1,Undirected
S0009,S0145,1,Undirected
S0009,S0147,1,Undirected
S0009,S0150,1,Undirected
S0009,S0151,1,Undirected
S0009,S0152,1,Undirected
S0009,S0153,1,Undirected
S0009,S0162,2,Undirected
S0009,S0165,1,Undirected
S0009,S0169,1,Undirected
S0009,S0170,1,Undirected
S0009,S0171,2,Undirected
S0009,S0176,1,Undirected
S0009,S0177,1,Undirected
S0009,S0178,1,Undirected
S0009,S0182,1,Undirected
S0009,S0183,1,Undirected
S0009,S0187,1,Undirected
S0009,S0188,1,Undirected
S0009,S0189,1,Undirected
S0009,S0193,1,Undirected
S0009,S0196,1,Undirected
S0009,S0197,1,Undirected
S0009,S0199,1,Undirected
S0009,S0202,3,Undirected
S0009,S0203,2,Undirected
S0009,S0206,2,Undirected
S0009,S0211,1,Undirected
S0009,S0213,1,Undirected
S0009,S0220,2,Undirected
S0009,S0221,2,Undirected
S0009,S0222,1,Undirected
S0009,S0224,1,Undirected
S0009,S0226,1,Undirected
S0009,S0228,1,Undirected
S0009,S0230,1,Undirected
S0009,S0231,1,Undirected
S0009,S0232,2,Undirected
S0009,S0233,1,Undirected
S0009,S0243,1,Undirected
S0009,S0244,1,Undirected
S0009,S0245,1,Undirected
S0009,S0247,1,Undirected
S0009,S0250,3,Undirected
S0010,S0011,3,Undirected
S0010,S0015,3,Undirected
S0010,S0017,2,Undirected
S0010,S0018,2,Undirected
S0010,S0021,1,Undirected
S0010,S0022,2,Undirected
S0010,S0024,1,Undirected
S0010,S0025,4,Undirected
S0010,S0027,3,Undirected
S0010,S0028,1,Undirected
S0010,S0029,2,Undirected
S0010,S0030,2,Undirected
S0010,S0031,1,Undirected
S0010,S0032,1,Undirected
S0010,S0033,1,Undirected
S0010,S0034,1,Undirected
S0010,S0038,1,Undirected
S0010,S0040,2,Undirected
S0010,S0043,1,Undirected
S0010,S0045,1,Undirected
S0010,S0046,4,Undirected
S0010,S0050,1,Undirected
S0010,S0051,1,Undirected
S0010,S0052,2,Undirected
S0010,S0054,3,Undirected
S0010,S0055,2,Undirected
S0010,S0057,1,Undirected
S0010,S0062,3,Undirected
S0010,S0063,2,Undirected
S0010,S0065,2,Undirected
S0010,S0067,1,Undirected
S0010,S0068,2,Undirected
S0010,S0069,3,Undirected
S0010,S0070,2,Undirected
S0010,S0071,2,Undirected
S0010,S0073,1,Undirected
S0010,S0074,2,Undirected
S0010,S0079,1,Undirected
S0010,S0080,2,Undirected
S0010,S0081,1,Undirected
S0010,S0083,2,Undirected
S0010,S0084,1,Undirected
S0010,S0085,2,Undirected
S0010,S0086,1,Undirected
S0010,S0088,1,Undirected
S0010,S0089,1,Undirected
S0010,S0090,1,Undirected
S0010,S0091,1,Undirected
S0010,S0094,1,Undirected
S0010,S0095,2,Undirected
S0010,S0097,1,Undirected
S0010,S0098,1,Undirected
S0010,S0099,1,Undirected
S0010,S0101,2,Undirected
S0010,S0104,2,Undirected
S0010,S0106,1,Undirected
S0010,S0109,3,Undirected
S0010,S0110,2,Undirected
S0010,S0112,3,Undirected
S0010,S0113,1,Undirected
S0010,S0114,1,Undirected
S0010,S0115,1,Undirected
S0010,S0116,1,Undirected
S0010,S0117,4,Undirected
S0010,S0119,1,Undirected
S0010,S0120,2,Undirected
S0010,S0123,1,Undirected
S0010,S0127,1,Undirected
S0010,S0128,2,Undirected
S0010,S0129,2,Undirected
S0010,S0130,1,Undirected
S0010,S0132,1,Undirected
S0010,S0137,1,Undirected
S0010,S0138,1,Undirected
S0010,S0140,4,Undirected
S0010,S0141,2,Undirected
S0010,S0142,1,Undirected
S0010,S0143,2,Undirected
S0010,S0144,2,Undirected
S0010,S0145,1,Undirected
S0010,S0146,1,Undirected
S0010,S0147,1,Undirected
S0010,S0148,1,Undirected
S0010,S0149,2,Undirected
S0010,S0150,1,Undirected
S0010,S0152,2,Undirected
S0010,S0156,1,Undirected
S0010,S0157,1,Undirected
S0010,S0158,3,Undirected
S0010,S0159,2,Undirected
S0010,S0160,2,Undirected
S0010,S0162,1,Undirected
S0010,S0166,5,Undirected
S0010,S0168,2,Undirected
S0010,S0169,2,Undirected
S0010,S0171,1,Undirected
S0010,S0174,3,Undirected
S0010,S0178,1,Undirected
S0010,S0179,2,Undirected
S0010,S0180,3,Undirected
S0010,S0181,2,Undirected
S0010,S0182,1,Undirected
S0010,S0183,2,Undirected
S0010,S0185,1,Undirected
S0010,S0190,1,Undirected
S0010,S0191,1,Undirected
S0010,S0194,1,Undirected
S0010,S0195,1,Undirected
S0010,S0198,2,Undirected
S0010,S0200,1,Undirected
S0010,S0201,1,Undirected
S0010,S0203,2,Undirected
S0010,S0208,1,Undirected
S0010,S0209,2,Undirected
S0010,S0210,2,Undirected
S0010,S0211,2,Undirected
S0010,S0213,1,Undirected
S0010,S0214,1,Undirected
S0010,S0215,4,Undirected
S0010,S0218,1,Undirected
S0010,S0219,3,Undirected
S0010,S0222,1,Undirected
S0010,S0224,1,Undirected
S0010,S0226,2,Undirected
S0010,S0231,1,Undirected
S0010,S0233,1,Undirected
S0010,S0234,1,Undirected
S0010,S0235,1,Undirected
S0010,S0238,1,Undirected
S0010,S0239,2,Undirected
S0010,S0241,4,Undirected
S0010,S0243,3,Undirected
S0010,S0245,1,Undirected
S0010,S0249,2,Undirected
S0011,S0014,1,Undirected
S0011,S0015,3,Undirected
S0011,S0017,1,Undirected
S0011,S0018,1,Undirected
S0011,S0021,1,Undirected
S0011,S0022,1,Undirected
S0011,S0025,4,Undirected
S0011,S0027,3,Undirected
S0011,S0029,1,Undirected
S0011,S0030,1,Undirected
S0011,S0031,1,Undirected
S0011,S0032,1,Undirected
S0011,S0034,2,Undirected
S0011,S0038,1,Undirected
S0011,S0040,1,Undirected
S0011,S0043,1,Undirected
S0011,S0045,1,Undirected
S0011,S0046,3,Undirected
S0011,S0050,1,Undirected
S0011,S0051,1,Undirected
S0011,S0052,2,Undirected
S0011,S0054,1,Undirected
S0011,S0055,2,Undirected
S0011,S0057,1,Undirected
S0011,S0058,1,Undirected
S0011,S0062,3,Undirected
S0011,S0065,2,Undirected
S0011,S0068,1,Undirected
S0011,S0069,2,Undirected
S0011,S0070,1,Undirected
S0011,S0071,2,Undirected
S0011,S0073,2,Undirected
S0011,S0074,3,Undirected
S0011,S0080,2,Undirected
S0011,S0081,1,Undirected
S0011,S0083,1,Undirected
S0011,S0084,2,Undirected
S0011,S0085,2,Undirected
S0011,S0086,1,Undirected
S0011,S0088,2,Undirected
S0011,S0089,2,Undirected
S0011,S0095,1,Undirected
S0011,S0097,1,Undirected
S0011,S0098,1,Undirected
S0011,S0099,1,Undirected
S0011,S0101,1,Undirected
S0011,S0104,3,Undirected
S0011,S0106,1,Undirected
S0011,S0109,3,Undirected
S0011,S0110,1,Undirected
S0011,S0112,1,Undirected
S0011,S0113,1,Undirected
S0011,S0114,2,Undirected
S0011,S0115,2,Undirected
S0011,S0117,3,Undirected
S0011,S0120,1,Undirected
S0011,S0123,1,Undirected
S0011,S0128,1,Undirected
S0011,S0129,2,Undirected
S0011,S0138,2,Undirected
S0011,S0140,3,Undirected
S0011,S0141,1,Undirected
S0011,S0142,1,Undirected
S0011,S0143,2,Undirected
S0011,S0144,3,Undirected
S0011,S0147,2,Undirected
S0011,S0148,1,Undirected
S0011,S0149,2,Undirected
S0011,S0150,1,Undirected
S0011,S0152,1,Undirected
S0011,S0156,1,Undirected
S0011,S0157,1,Undirected
S0011,S0158,1,Undirected
S0011,S0159,2,Undirected
S0011,S0160,1,Undirected
S0011,S0162,1,Undirected
S0011,S0166,4,Undirected
S0011,S0168,1,Undirected
S0011,S0169,1,Undirected
S0011,S0172,1,Undirected
S0011,S0174,2,Undirected
S0011,S0179,2,Undirected
S0011,S0180,2,Undirected
S0011,S0181,1,Undirected
S0011,S0182,2,Undirected
S0011,S0183,3,Undirected
S0011,S0185,1,Undirected
S0011,S0191,1,Undirected
S0011,S0195,1,Undirected
S0011,S0198,2,Undirected
S0011,S0200,2,Undirected
S0011,S0203,1,Undirected
S0011,S0207,1,Undirected
S0011,S0208,1,Undirected
S0011,S0209,3,Undirected
S0011,S0210,1,Undirected
S0011,S0211,3,Undirected
S0011,S0215,3,Undirected
S0011,S0216,1,Undirected
S0011,S0218,1,Undirected
S0011,S0219,2,Undirected
S0011,S0222,1,Undirected
S0011,S0226,3,Undirected
S0011,S0231,2,Undirected
S0011,S0233,1,Undirected
S0011,S0234,1,Undirected
S0011,S0235,1,Undirected
S0011,S0239,2,Undirected
S0011,S0241,2,Undirected
S0011,S0243,3,Undirected
S0011,S0249,1,Undirected
S0012,S0015,1,Undirected
S0012,S0022,1,Undirected
S0012,S0035,1,Undirected
S0012,S0040,1,Undirected
S0012,S0042,1,Undirected
S0012,S0077,1,Undirected
S0012,S0078,1,Undirected
S0012,S0086,1,Undirected
S0012,S0088,1,Undirected
S0012,S0089,1,Undirected
S0012,S0103,1,Undirected
S0012,S0104,1,Undirected
S0012,S0107,1,Undirected
S0012,S0119,1,Undirected
S0012,S0120,1,Undirected
S0012,S0123,1,Undirected
S0012,S0129,1,Undirected
S0012,S0137,1,Undirected
S0012,S0139,1,Undirected
S0012,S0149,1,Undirected
S0012,S0151,1,Undirected
S0012,S0171,1,Undirected
S0012,S0178,1,Undirected
S0012,S0185,1,Undirected
S0012,S0186,1,Undirected
S0012,S0199,1,Undirected
S0012,S0205,1,Undirected
S0012,S0207,1,Undirected
S0012,S0212,1,Undirected
S0012,S0215,1,Undirected
S0012,S0224,1,Undirected
S0012,S0230,1,Undirected
S0012,S0234,1,Undirected
S0013,S0015,3,Undirected
S0013,S0016,1,Undirected
S0013,S0019,1,Undirected
S0013,S0020,3,Undirected
S0013,S0022,4,Undirected
S0013,S0023,2,Undirected
S0013,S0025,3,Undirected
S0013,S0026,2,Undirected
S0013,S0028,1,Undirected
S0013,S0030,1,Undirected
S0013,S0032,2,Undirected
S0013,S0033,2,Undirected
S0013,S0035,2,Undirected
S0013,S0036,3,Undirected
S0013,S0037,2,Undirected
S0013,S0040,6,Undirected
S0013,S0041,3,Undirected
S0013,S0042,3,Undirected
S0013,S0044,1,Undirected
S0013,S0049,1,Undirected
S0013,S0050,1,Undirected
S0013,S0053,1,Undirected
S0013,S0055,1,Undirected
S0013,S0057,1,Undirected
S0013,S0058,1,Undirected
S0013,S0060,4,Undirected
S0013,S0063,1,Undirected
S0013,S0064,2,Undirected
S0013,S0065,1,Undirected
S0013,S0066,1,Undirected
S0013,S0067,4,Undirected
S0013,S0068,1,Undirected
S0013,S0071,1,Undirected
S0013,S0072,4,Undirected
S0013,S0073,1,Undirected
S0013,S0075,3,Undirected
S0013,S0077,6,Undirected
S0013,S0078,3,Undirected
S0013,S0079,1,Undirected
S0013,S0080,2,Undirected
S0013,S0081,4,Undirected
S0013,S0086,2,Undirected
S0013,S0087,1,Undirected
S0013,S0088,1,Undirected
S0013,S0089,1,Undirected
S0013,S0090,3,Undirected
S0013,S0092,1,Undirected
S0013,S0093,4,Undirected
S0013,S0094,3,Undirected
S0013,S0095,5,Undirected
S0013,S0097,2,Undirected
S0013,S0098,4,Undirected
S0013,S0099,1,Undirected
S0013,S0100,1,Undirected
S0013,S0101,1,Undirected
S0013,S0102,2,Undirected
S0013,S0104,3,Undirected
S0013,S0105,1,Undirected
S0013,S0106,3,Undirected
S0013,S0107,1,Undirected
S0013,S0110,2,Undirected
S0013,S0111,2,Undirected
S0013,S0112,2,Undirected
S0013,S0113,4,Undirected
S0013,S0114,1,Undirected
S0013,S0116,2,Undirected
S0013,S0117,1,Undirected
S0013,S0119,1,Undirected
S0013,S0120,4,Undirected
S0013,S0123,4,Undirected
S0013,S0124,1,Undirected
S0013,S0129,2,Undirected
S0013,S0130,1,Undirected
S0013,S0132,4,Undirected
S0013,S0133,1,Undirected
S0013,S0134,3,Undirected
S0013,S0139,3,Undirected
S0013,S0140,2,Undirected
S0013,S0141,1,Undirected
S0013,S0142,3,Undirected
S0013,S0143,1,Undirected
S0013,S0144,3,Undirected
S0013,S0146,1,Undirected
S0013,S0148,3,Undirected
S0013,S0149,3,Undirected
S0013,S0150,1,Undirected
S0013,S0151,2,Undirected
S0013,S0152,3,Undirected
S0013,S0153,4,Undirected
S0013,S0154,2,Undirected
S0013,S0158,1,Undirected
S0013,S0162,3,Undirected
S0013,S0164,2,Undirected
S0013,S0165,1,Undirected
S0013,S0168,1,Undirected
S0013,S0170,4,Undirected
S0013,S0171,4,Undirected
S0013,S0172,1,Undirected
S0013,S0176,2,Undirected
S0013,S0177,2,Undirected
S0013,S0178,3,Undirected
S0013,S0182,2,Undirected
S0013,S0185,1,Undirected
S0013,S0188,1,Undirected
S0013,S0190,2,Undirected
S0013,S0191,2,Undirected
S0013,S0192,2,Undirected
S0013,S0193,1,Undirected
S0013,S0195,1,Undirected
S0013,S0196,1,Undirected
S0013,S0197,3,Undirected
S0013,S0199,5,Undirected
S0013,S0200,1,Undirected
S0013,S0201,1,Undirected
S0013,S0202,3,Undirected
S0013,S0205,2,Undirected
S0013,S0207,3,Undirected
S0013,S0210,1,Undirected
S0013,S0212,2,Undirected
S0013,S0213,2,Undirected
S0013,S0214,1,Undirected
S0013,S0215,1,Undirected
S0013,S0216,1,Undirected
S0013,S0218,2,Undirected
S0013,S0222,2,Undirected
S0013,S0223,2,Undirected
S0013,S0224,4,Undirected
S0013,S0225,2,Undirected
S0013,S0226,2,Undirected
S0013,S0227,2,Undirected
S0013,S0228,2,Undirected
S0013,S0230,6,Undirected
S0013,S0231,2,Undirected
S0013,S0232,1,Undirected
S0013,S0233,2,Undirected
S0013,S0235,2,Undirected
S0013,S0237,1,Undirected
S0013,S0238,1,Undirected
S0013,S0239,1,Undirected
S0013,S0241,2,Undirected
S0013,S0242,1,Undirected
S0013,S0243,1,Undirected
S0013,S0244,3,Undirected
S0013,S0250,3,Undirected
S0014,S0015,1,Undirected
S0014,S0021,2,Undirected
S0014,S0025,1,Undirected
S0014,S0027,1,Undirected
S0014,S0029,1,Undirected
S0014,S0033,1,Undirected
S0014,S0034,2,Undirected
S0014,S0041,2,Undirected
S0014,S0048,1,Undirected
S0014,S0051,2,Undirected
S0014,S0053,1,Undirected
S0014,S0056,1,Undirected
S0014,S0058,2,Undirected
S0014,S0061,1,Undirected
S0014,S0062,2,Undirected
S0014,S0065,1,Undirected
S0014,S0067,2,Undirected
S0014,S0070,1,Undirected
S0014,S0071,2,Undirected
S0014,S0073,1,Undirected
S0014,S0074,2,Undirected
S0014,S0075,1,Undirected
S0014,S0083,2,Undirected
S0014,S0084,1,Undirected
S0014,S0085,1,Undirected
S0014,S0088,2,Undirected
S0014,S0089,1,Undirected
S0014,S0099,2,Undirected
S0014,S0104,1,Undirected
S0014,S0105,2,Undirected
S0014,S0109,2,Undirected
S0014,S0110,2,Undirected
S0014,S0112,1,Undirected
S0014,S0114,1,Undirected
S0014,S0115,1,Undirected
S0014,S0117,1,Undirected
S0014,S0124,1,Undirected
S0014,S0130,1,Undirected
S0014,S0135,1,Undirected
S0014,S0136,2,Undirected
S0014,S0137,2,Undirected
S0014,S0138,2,Undirected
S0014,S0140,1,Undirected
S0014,S0143,1,Undirected
S0014,S0144,1,Undirected
S0014,S0145,1,Undirected
S0014,S0147,2,Undirected
S0014,S0148,1,Undirected
S0014,S0149,1,Undirected
S0014,S0150,1,Undirected
S0014,S0151,1,Undirected
S0014,S0157,1,Undirected
S0014,S0159,1,Undirected
S0014,S0162,1,Undirected
S0014,S0166,1,Undirected
S0014,S0169,1,Undirected
S0014,S0171,1,Undirected
S0014,S0172,1,Undirected
S0014,S0177,1,Undirected
S0014,S0178,1,Undirected
S0014,S0179,1,Undirected
S0014,S0182,1,Undirected
S0014,S0183,2,Undirected
S0014,S0187,1,Undirected
S0014,S0188,1,Undirected
S0014,S0189,1,Undirected
S0014,S0193,1,Undirected
S0014,S0198,1,Undirected
S0014,S0200,1,Undirected
S0014,S0202,2,Undirected
S0014,S0203,2,Undirected
S0014,S0206,2,Undirected
S0014,S0207,1,Undirected
S0014,S0209,1,Undirected
S0014,S0211,2,Undirected
S0014,S0213,1,Undirected
S0014,S0215,1,Undirected
S0014,S0216,1,Undirected
S0014,S0220,2,Undirected
S0014,S0221,2,Undirected
S0014,S0226,1,Undirected
S0014,S0231,2,Undirected
S0014,S0232,1,Undirected
S0014,S0233,1,Undirected
S0014,S0243,2,Undirected
S0014,S0245,1,Undirected
S0014,S0247,1,Undirected
S0014,S0250,2,Undirected
S0015,S0016,1,Undirected
S0015,S0018,1,Undirected
S0015,S0021,3,Undirected
S0015,S0022,4,Undirected
S0015,S0023,4,Undirected
S0015,S0024,2,Undirected
S0015,S0025,7,Undirected
S0015,S0027,5,Undirected
S0015,S0029,1,Undirected
S0015,S0030,1,Undirected
S0015,S0032,4,Undirected
S0015,S0033,1,Undirected
S0015,S0034,3,Undirected
S0015,S0035,2,Undirected
S0015,S0036,2,Undirected
S0015,S0037,1,Undirected
S0015,S0038,2,Undirected
S0015,S0040,4,Undirected
S0015,S0042,3,Undirected
S0015,S0046,2,Undirected
S0015,S0050,1,Undirected
S0015,S0051,4,Undirected
S0015,S0052,2,Undirected
S0015,S0054,2,Undirected
S0015,S0055,1,Undirected
S0015,S0058,1,Undirected
S0015,S0059,1,Undirected
S0015,S0060,3,Undirected
S0015,S0062,7,Undirected
S0015,S0063,2,Undirected
S0015,S0064,1,Undirected
S0015,S0065,4,Undirected
S0015,S0067,4,Undirected
S0015,S0068,1,Undirected
S0015,S0069,5,Undirected
S0015,S0070,1,Undirected
S0015,S0071,4,Undirected
S0015,S0073,3,Undirected
S0015,S0074,3,Undirected
S0015,S0077,3,Undirected
S0015,S0078,4,Undirected
S0015,S0080,3,Undirected
S0015,S0081,2,Undirected
S0015,S0083,4,Undirected
S0015,S0084,4,Undirected
S0015,S0085,4,Undirected
S0015,S0086,5,Undirected
S0015,S0087,2,Undirected
S0015,S0088,3,Undirected
S0015,S0089,7,Undirected
S0015,S0091,3,Undirected
S0015,S0092,1,Undirected
S0015,S0094,2,Undirected
S0015,S0095,5,Undirected
S0015,S0096,1,Undirected
S0015,S0098,3,Undirected
S0015,S0099,3,Undirected
S0015,S0100,1,Undirected
S0015,S0101,4,Undirected
S0015,S0102,2,Undirected
S0015,S0103,1,Undirected
S0015,S0104,7,Undirected
S0015,S0107,2,Undirected
S0015,S0109,4,Undirected
S0015,S0110,1,Undirected
S0015,S0111,1,Undirected
S0015,S0112,3,Undirected
S0015,S0113,2,Undirected
S0015,S0114,5,Undirected
S0015,S0115,3,Undirected
S0015,S0116,2,Undirected
S0015,S0117,5,Undirected
S0015,S0118,1,Undirected
S0015,S0119,2,Undirected
S0015,S0120,1,Undirected
S0015,S0121,2,Undirected
S0015,S0122,1,Undirected
S0015,S0123,5,Undirected
S0015,S0124,1,Undirected
S0015,S0126,2,Undirected
S0015,S0127,1,Undirected
S0015,S0128,3,Undirected
S0015,S0129,3,Undirected
S0015,S0131,1,Undirected
S0015,S0132,2,Undirected
S0015,S0133,2,Undirected
S0015,S0134,3,Undirected
S0015,S0137,1,Undirected
S0015,S0138,3,Undirected
S0015,S0139,3,Undirected
S0015,S0140,4,Undirected
S0015,S0141,3,Undirected
S0015,S0142,3,Undirected
S0015,S0143,6,Undirected
S0015,S0144,3,Undirected
S0015,S0146,1,Undirected
S0015,S0147,4,Undirected
S0015,S0148,3,Undirected
S0015,S0149,5,Undirected
S0015,S0150,2,Undirected
S0015,S0151,2,Undirected
S0015,S0152,3,Undirected
S0015,S0153,1,Undirected
S0015,S0154,1,Undirected
S0015,S0155,2,Undirected
S0015,S0156,3,Undirected
S0015,S0157,5,Undirected
S0015,S0158,3,Undirected
S0015,S0159,4,Undirected
S0015,S0160,2,Undirected
S0015,S0161,1,Undirected
S0015,S0164,2,Undirected
S0015,S0165,2,Undirected
S0015,S0166,5,Undirected
S0015,S0167,1,Undirected
S0015,S0168,2,Undirected
S0015,S0169,1,Undirected
S0015,S0170,1,Undirected
S0015,S0171,3,Undirected
S0015,S0172,1,Undirected
S0015,S0173,3,Undirected
S0015,S0174,4,Undirected
S0015,S0175,1,Undirected
S0015,S0176,1,Undirected
S0015,S0177,1,Undirected
S0015,S0178,4,Undirected
S0015,S0179,7,Undirected
S0015,S0180,3,Undirected
S0015,S0182,3,Undirected
S0015,S0183,3,Undirected
S0015,S0185,2,Undirected
S0015,S0186,1,Undirected
S0015,S0190,1,Undirected
S0015,S0191,2,Undirected
S0015,S0192,1,Undirected
S0015,S0193,1,Undirected
S0015,S0194,1,Undirected
S0015,S0195,3,Undirected
S0015,S0196,1,Undirected
S0015,S0197,3,Undirected
S0015,S0198,3,Undirected
S0015,S0199,4,Undirected
S0015,S0200,2,Undirected
S0015,S0201,3,Undirected
S0015,S0202,1,Undirected
S0015,S0205,2,Undirected
S0015,S0207,7,Undirected
S0015,S0209,4,Undirected
S0015,S0210,3,Undirected
S0015,S0211,4,Undirected
S0015,S0212,2,Undirected
S0015,S0213,3,Undirected
S0015,S0214,1,Undirected
S0015,S0215,6,Undirected
S0015,S0216,2,Undirected
S0015,S0218,5,Undirected
S0015,S0219,1,Undirected
S0015,S0223,1,Undirected
S0015,S0224,3,Undirected
S0015,S0226,2,Undirected
S0015,S0227,1,Undirected
S0015,S0228,1,Undirected
S0015,S0229,1,Undirected
S0015,S0230,3,Undirected
S0015,S0231,2,Undirected
S0015,S0232,1,Undirected
S0015,S0233,4,Undirected
S0015,S0234,2,Undirected
S0015,S0235,2,Undirected
S0015,S0238,2,Undirected
S0015,S0239,1,Undirected
S0015,S0240,1,Undirected
S0015,S0241,4,Undirected
S0015,S0242,1,Undirected
S0015,S0243,5,Undirected
S0015,S0244,1,Undirected
S0015,S0245,2,Undirected
S0015,S0248,3,Undirected
S0015,S0249,2,Undirected
S0015,S0250,1,Undirected
S0016,S0022,1,Undirected
S0016,S0027,1,Undirected
S0016,S0028,1,Undirected
S0016,S0032,2,Undirected
S0016,S0039,1,Undirected
S0016,S0040,1,Undirected
S0016,S0041,1,Undirected
S0016,S0042,1,Undirected
S0016,S0044,1,Undirected
S0016,S0047,1,Undirected
S0016,S0057,1,Undirected
S0016,S0060,1,Undirected
S0016,S0067,2,Undirected
S0016,S0068,1,Undirected
S0016,S0073,1,Undirected
S0016,S0076,1,Undirected
S0016,S0077,2,Undirected
S0016,S0078,1,Undirected
S0016,S0086,1,Undirected
S0016,S0096,1,Undirected
S0016,S0104,1,Undirected
S0016,S0106,1,Undirected
S0016,S0110,1,Undirected
S0016,S0111,1,Undirected
S0016,S0112,1,Undirected
S0016,S0115,1,Undirected
S0016,S0116,1,Undirected
S0016,S0119,1,Undirected
S0016,S0122,1,Undirected
S0016,S0123,1,Undirected
S0016,S0128,1,Undirected
S0016,S0134,2,Undirected
S0016,S0138,1,Undirected
S0016,S0139,1,Undirected
S0016,S0147,1,Undirected
S0016,S0149,1,Undirected
S0016,S0159,1,Undirected
S0016,S0172,1,Undirected
S0016,S0173,1,Undirected
S0016,S0174,1,Undirected
S0016,S0177,1,Undirected
S0016,S0180,1,Undirected
S0016,S0187,1,Undirected
S0016,S0191,1,Undirected
S0016,S0192,2,Undirected
S0016,S0194,1,Undirected
S0016,S0197,1,Undirected
S0016,S0198,1,Undirected
S0016,S0199,1,Undirected
S0016,S0203,1,Undirected
S0016,S0206,1,Undirected
S0016,S0207,1,Undirected
S0016,S0210,1,Undirected
S0016,S0218,2,Undirected
S0016,S0223,1,Undirected
S0016,S0227,1,Undirected
S0016,S0230,1,Undirected
S0016,S0231,1,Undirected
S0016,S0235,1,Undirected
S0016,S0242,1,Undirected
S0016,S0244,1,Undirected
S0016,S0250,1,Undirected
